SMILES,PG Explainer,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,SubgraphX
CCC1OC(Oc2ccc(C#Cc3cc(CN(CC(=O)[O-])CC(=O)[O-])nc(CN(CCc4ccc(C)cc4)Cc4cc(C#Cc5ccc(OC6OC(CO)C(O)C(O)C6O)cc5)cc(CN(CC(=O)[O-])CC(=O)[O-])n4)c3)cc2)C(O)C(O)C1O.Cc1ccc(C#Cc2cc(CN(CC(=O)[O-])CC(=O)[O-])nc(CN(CC(=O)[O-])CC(=O)[O-])c2)cc1.[Eu+3].[Eu+3],True,True,True,,True,True,
Cc1cnc2nc(N3CC(N(C)C(=O)OC(C)(C)C)C3)c(Cl)nc2c1,True,True,True,,True,True,
Fc1ccc(-c2nc3c(F)cc(F)cc3[nH]2)c(Cl)c1,True,True,True,,True,True,
CCCCCCN(C(=O)c1ccc(CCCC)cc1)C(CC)c1nc2ccccc2c(=O)n1-c1ccc(Br)cc1,True,True,True,,True,True,
CCCC(C(=O)NC=O)n1c(=O)n(C)c2c(N3CN(CC4CCC(n5cc6cc(NC(=O)c7cccc(C(F)(F)F)n7)c(C#N)cc6n5)CC4)CC(F)(F)C3)cccc21,True,True,True,,True,True,
COc1ccc2[nH]cc(CC(=O)C(=O)Oc3ccc(C(=O)N4CCN(Cc5ccccc5)CC4)cc3)c2c1,True,True,True,,True,True,
N#Cc1ccc(Oc2ccon2)cc1,True,True,True,,True,True,
COc1cc(OC)c(C=CS(=O)(=O)Cc2ccc(OC)c(NC(=O)c3ccccc3N3CCN(C)CC3)c2)c(OC)c1,True,True,True,,True,True,
CCNC(=NCc1ccc(F)c(Cl)c1)NCc1sc(C)nc1C.I,True,True,True,,True,True,
O=C(Nc1ccc(N2CCCC(O)C2)cn1)OCc1ccccc1,True,True,True,,True,True,
CC#CCOC(C#N)NC(=O)c1ccccc1,True,True,True,,True,True,
CC(C)(O)C(F)CNC(=O)c1cnc(Nc2ccn3nccc3c2)cc1NC1CCC(F)(F)C1,True,True,True,,True,True,
