SMILES,PG Explainer,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,SubgraphX
CCC(C)C(NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(N)CC(=O)O)C(C)C)C(=O)NC(CC1C=NC=N1)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,True,True,True,True,True,True,False
CCn1nc(C)cc1C(=O)Nc1nc2cc(C(N)=O)cc(OC)c2n1CC=CCn1c(NC(=O)c2cc(C)nn2CC)nc2cc(C(N)=O)cc(OCCCN3CCC(c4nnc5n4CCN(C(=O)C(CC(C)C)NC(=O)OC(C)(C)C)C5)CC3)c21,True,True,True,True,True,True,False
CN(C)CN(C)C(=O)CBr,True,True,True,True,True,True,False
CCC(C)C(NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC(N)=O)NC(=O)C(N)CCSC)C(=O)NC(CC(=O)O)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(N)=O)C(=O)O,True,True,True,True,True,True,False
CC(=O)NC(CCC(N)=O)C(=O)NC(CC1CCCCC1)C(=O)NC(CC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(Cc1ccc(Cl)cc1)C(=O)O,True,True,True,True,True,True,False
C#Cc1cc2c(cc1OCCCOc1cc3cc(C(=O)CC(C)C(=O)O)sc3cc1OC)CN(C(=O)CC(C)C(=O)O)C2,True,True,True,True,True,True,False
CC(=O)NSCC(C)C(=O)O.O=C(O)C(Br)CCC(Br)C(=O)O.O=C(O)Cc1ccc(C(F)(F)F)cc1.O=C(O)c1c2c(c(C(=O)O)c3ccccc13)CCC=C2,True,True,True,True,True,True,False
C.CC(C)(C)[Si](C)(C)Cl.CC(C)CC(N)C(CC(C)CO)N=[N+]=[N-].CC(C)CC(NC(=O)OC(C)(C)C)C(=O)CC(C)CO[Si](C)(C)C(C)(C)C.CC(C)CC(NC(=O)OC(C)(C)C)C(=O)O.CC(C)CC(NC(=O)OC(C)(C)C)C(CC(C)CO[Si](C)(C)C(C)(C)C)N=[N+]=[N-].CC(C)CC(NC(=O)OC(C)(C)C)C(CC(C)CO[Si](C)(C)C(C)(C)C)OS(C)(=O)=O.CC(C)CC(NC(=O)OC(C)(C)C)C(O)CC(C)CO.CC(C)CC(NC(=O)OC(C)(C)C)C(O)CC(C)CO[Si](C)(C)C(C)(C)C.CC(C)CC(NC(=O)OC(C)(C)C)C(O)CC(C)CO[Si](C)(C)C(C)(C)C.CC(C)CC(NC(=O)OC(C)(C)C)C1CC(C)C(=O)O1.CCCN(CCC)C(=O)c1cccc(C(=O)NC(CC(C)C)C(CC(C)CO)N=[N+]=[N-])c1.CCCN(CCC)C(=O)c1cccc(C(=O)O)c1.CS(=O)(=O)Cl.Cl.N=NN=N.[B].[N-]=[N+]=[N-].[Na+].[Na+],True,True,True,True,True,True,False
CCn1c(=NC(=O)C2CCCN(S(=O)(=O)c3ccc(Cl)s3)C2)sc2cc(OC)c(OC)cc21,True,True,True,True,True,True,False
CCN(CCCNC(=O)c1n[nH]c(C(C)C)n1)S(C)(=O)=O,True,True,True,True,True,True,False
CC(CC(=O)NCCC(=O)NCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(NC(=O)C1CCC(CNC(=O)CCCCCCCCCCCCCCCCCCC(=O)O)CC1)C(=O)O)C(=O)O,True,True,True,True,True,True,False
CCCNC(C=C(C)C)C1(N2CCOCC2)CCCC1,True,True,True,True,True,True,False
Cc1c(Cl)cccc1N(CC(=O)NCCCSc1ccccc1)S(=O)(=O)c1ccccc1,True,True,True,True,True,True,False
CN=C(NCCCc1ccccc1)NCC1(C2CC2)CC1,True,True,True,True,True,True,False
CCOc1ccc(N(CC(=O)NN=C(C)CCc2ccccc2)S(C)(=O)=O)cc1,True,True,True,True,True,True,False
CC(O)n1cnc2c(N)nc(Cl)nc21,True,True,True,True,True,True,False
CC(CC(=O)NC(C)c1ccccc1)=NNC(=O)c1ccc([N+](=O)[O-])c(Cl)c1,True,True,True,True,True,True,False
C=C(N)Cc1ccccc1-c1ccccc1,True,True,True,True,True,True,False
CS(=O)(=O)Nc1ccc(C(=O)NC(=O)N2CCC(Cc3ccc(F)cc3)CC2)cc1,True,True,True,True,True,True,False
CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC(=O)NC(COC1OC(CNC(=O)OCc2ccc(NC(=O)C(CCCNC(N)=O)CC(=O)C(NC(=O)CCCCCn3cc(CCC(=O)CC(Cc4ccccc4)C(=O)NC(Cc4ccccc4)C(=O)CC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)CC)nn3)C(C)C)cc2)C(O)C(O)C1O)C(O)C(O)CCCCCCCCCCCCCC.CCC(C)C(CC(=O)C(NC(=O)C(C)CO)C(C)CC)C(=O)NC(CC(N)=O)C(=O)CC(Cc1ccccc1)C(=O)NC(CCC(=O)O)C(=O)CC(CCCCN)C(=O)NC(CC(C)C)C(=O)O,True,True,True,True,True,True,False
C.CC(C)(C)OC(=O)OC(=O)OC(C)(C)C.CCc1cccc(-n2nc(C)cc2C(=O)Nc2cccc(C(Cl)c3ccccc3)c2)c1.CCc1cccc(-n2nc(C)cc2C(=O)Nc2cccc(C(O)c3ccccc3)c2)c1.CO.Cc1cc(C(=O)Nc2cccc(C(NCC3CC3)c3ccccc3)c2)n(-c2cccc(CNC(=O)OC(C)(C)C)c2)n1.Cl.NCC1CC1.NCCNCCN.Nc1cccc(C(=O)c2ccccc2)c1.O=S(Cl)Cl.[B].[C-]#[N+]c1cccc(-n2nc(C)cc2C(=O)Nc2cccc(C(=O)c3ccccc3)c2)c1.[C-]#[N+]c1cccc(-n2nc(C)cc2C(=O)O)c1.[Na+],True,True,True,True,True,True,False
CCc1cccc(C)c1-n1c(C)cc(C=C2C(=O)NC(=S)N(c3cccc(C)c3)C2=O)c1C,True,True,True,True,True,True,False
Cc1ccc2nc(-c3cccs3)cn2c1,True,True,True,True,True,True,False
CC(CC(=O)c1cc(Cl)ccc1Br)C(=O)O,True,True,True,True,True,True,False
FC1(F)CCNC(CCc2ccc(Cl)cn2)C1,True,True,True,True,True,True,False
CC(=O)NN=C(C)Cc1ccccc1,True,True,True,True,True,True,False
CC(=O)CC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccc(O)cc1)C(=O)CC(CCCNC(=N)N)C(=O)NCC(=O)CC(CCCNC(=N)N)C(=O)NC(CC(C)C)C(=O)CCCOCCOCCNC(=O)CN1CCN(CC(=O)CCCOCCOCCNC(=O)CCCCCN=C(C=CC=CC=C2N(C)c3ccc4ccccc4c3C2(C)C)C(C)(C)c2cccc3ccccc23)CCN(CC(=O)CCCOCCOCCNC(=O)C(CC(=O)C(CCCNC(=N)N)NC(=O)CCC(=O)C(CCCNC(=N)N)NC(=O)C(CC(=O)C(CC2=CCc3ccccc32)NC(C)=O)Cc2ccc(O)cc2)CC(C)C)CCN(CC(=O)NCCOCCOCCCC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)CC(=O)CNC(=O)C(CCCNC(=N)N)CC(=O)C(Cc2ccc(O)cc2)NC(=O)C(CC(C)=O)Cc2c[nH]c3ccccc23)CC1,True,True,True,True,True,True,False
CC(Nc1ncnc2nc[nH]c12)c1cc2cccc(C(F)(F)F)c2c(=O)n1-c1ccccc1,True,True,True,True,True,True,False
Cc1cc2c(cc1C=NNC(=O)c1cc3cc(Br)ccc3o1)OCO2,True,True,True,True,True,True,False
