SMILES,PG Explainer,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,SubgraphX
CC(NC(=O)c1ccc(OCc2cccc(F)c2)nc1)C1CCOC(C)(C)C1.CC(NC(=O)c1cnc(OCc2cccc(F)c2)cc1C(F)(F)F)C(C)(C)C.CC(NC(=O)c1cnc(OCc2ccncc2)c(C#N)c1)C1CCCCC1.CC1(C(F)(F)F)CC(NC(=O)c2ccc(OCc3cccc(F)c3)nc2)C1.CCC(C)NC(=O)c1ccc(OCc2cccc(F)c2)nc1.Cc1cc(C(=O)NCCC(C)(C)C)cnc1OCc1cccc(F)c1.Cc1cc(OCc2ccncc2)ncc1C(=O)NCCC(C)(C)C,True,True,True,True,True,True,False
O=C1C=C(O)c2cc(F)ccc2C1,True,True,True,True,True,True,False
CN(C)C(=O)c1ccc(N2Cc3c(ccnc3-c3ccc(F)cc3OCC(F)(F)F)C2=O)cc1,True,True,True,True,True,True,False
CC(C)C1(C(=O)N2CCc3ncc(C(F)(F)F)cc3C2)CC(=O)CO1,True,True,True,True,True,True,False
O=C1c2ccc(Cl)cc2CC1C1CCCCCN1,True,True,True,True,True,True,False
CC(=O)NC(C(=O)NNC(=O)c1cc2c(s1)CCCCC2)C(C)C,True,True,True,True,True,True,False
COC(=O)Cn1ccc(C(C(CO)c2ccc(Cl)cc2Cl)C(F)(F)F)cc1=O,True,True,True,True,True,True,False
CCC(CC(C)C)C(=O)NC1C(=O)CC(CC(=O)NC(=O)Nc2ccc(OC)cc2)C(=O)NC2C(=O)CC3C(=O)NC(C(=O)NC(C(=O)CC4C5CC6CC(C5)CC4C6)c4cc(O)c(CNCCCCCNC(C)=O)c(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O,True,True,True,True,True,True,False
CCC1(CC)C(O)CC1c1ccc2ccccc2c1,True,True,True,True,True,True,False
CC(=O)OC(C)C=CC(=O)NC1CC(C)C(CC=C(C)C=CC2OC(CC(=O)CC(=N)CC(=O)CBr)CC3(CO3)C2O)OC1C,True,True,True,True,True,True,False
CCC(C)C(NC(C)=O)C(=O)NC(CO)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(C=CCC(C)=O)C(=O)O,True,True,True,True,True,True,False
Cc1nn(C)c2sc(C(=O)NCc3cccc(Br)c3)cc12,True,True,True,True,True,True,False
CC(=O)NC(C(=O)Nc1n[nH]c(C)n1)C(C)C,True,True,True,True,True,True,False
CC=CC=C(C)CN(C(=O)C(C)=CC=CC)C1CC(C(=O)N2CCNCC2)N(Cc2ccc(C)s2)C1,True,True,True,True,True,True,False
CC(=O)N(CC(=O)NC(CC(C)C)C(=O)NCC(=O)NC(C)C(=O)NCC(N)=O)CC(C)OCCCCC1CCCCC1,True,True,True,True,True,True,False
C#CCOCc1cc(NC(=O)C(CCCNC(N)=O)NC(=O)C(NC(=O)OCCN(CCOC(=O)Oc2ccc([N+](=O)[O-])cc2)C(=O)CCNC(=O)OCC2c3ccccc3-c3ccccc32)C(C)C)ccc1C[N+]1(C)CCN(CCOc2ccc(-c3c(-c4ccc(F)cc4)sc4ncnc(OC(Cc5ccccc5OCc5ccnc(-c6ccccc6OC)n5)C(=O)O)c34)c(C)c2Cl)CC1,True,True,True,True,True,True,False
COc1ccc(CC(C)NCC(OC(=O)C(Cc2ccccc2)NC(C)=O)c2ccccc2OCc2ccccc2)cc1OC,True,True,True,True,True,True,False
CC(=O)Nc1ccc(C2=C(Nc3ccc(C(C)(C)C)cc3)C(=O)N(C(C)C)C2=O)cc1,True,True,True,True,True,True,False
CC(=O)NC(Cc1ccccc1)C(=O)SCC(=O)O,True,True,True,True,True,True,False
COC(=O)CCC(=O)C(Cc1ccc(O)cc1)NC(C)=O,True,True,True,True,True,True,False
COC1(CNS(=O)(=O)Cc2ccccc2Cl)CCSC1,True,True,True,True,True,True,False
COCC(O)Cc1ccc([N+](=O)[O-])cc1Br,True,True,True,True,True,True,False
CC(=O)Nc1cc(C(C)NC(=O)c2cccc(OCC(F)(F)F)n2)ccn1,True,True,True,True,True,True,False
C(CN1CCNCC1)CN1CCOCC1.C1CC2CC1CN2.C1CCC2CNCCC2C1.C1CCNC1.C1CNC1.C1COCCN1.CC(C)NC(=O)CN1CCNCC1.CCOc1ccccc1N1CCNCC1.CN1CCCC2(CCCNC2)C1.COCC1CCCN1.Cc1ccc(Cl)cc1N1CCNCC1.FC(F)(F)C1CCCNC1.FC1(F)CCNCC1.FC1(F)CNC1.O=C(NC1CCCC1)c1ccccc1.O=C1CCCN1CC1CCNCC1.c1ccc(N2CCNCC2)nc1,True,True,True,True,True,True,False
CC(C)NC(=O)C(C)Nc1cc(Cl)nc(C2CC2)n1,True,True,True,True,True,True,False
CC=CCC(C)C(OC(C)=O)C(C(=O)NC(CC)C(=O)OCCN(C)C(C)=O)N(C)C(=O)C(C(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(CC(C)C)N(C)C(=O)C(C)CC(=O)C(C)CC(=O)C(CC(C)C)N(C)C(=O)C(NC(=O)C(CC(=O)OC(C)(C)C)C(C)COC)C(C)C,True,True,True,True,True,True,False
CCC(C)NC(=O)c1cnc(NCCC2=CCC(Cl)C=C2)nc1-c1ccccc1F,True,True,True,True,True,True,False
Nc1sc2c(I)cccc2c1N,True,True,True,True,True,True,False
CCCCCCCCCCC=CCCC=CCCC=CC(O)C(COC1OC(CO)C(O)C(O)C1O)NC(=O)CCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCCC,True,True,True,True,True,True,False
CC=CCC(CC=CNC(=O)C(NC(=O)C=CC=CC(C)=CC(C)C1CC=C(OC)C(=O)O1)C(C)(C)C)OC(=O)NC(C)C.COC1=CCC(C(C)C=C(C)C=CC=CC(=O)NC(C(=O)NC=CCC(CC=C(C)Cl)OC(=O)NC(C)C)C(C)(C)C)OC1=O,True,True,True,True,True,True,False
CCCNCc1cccc(-c2ccc(Br)cc2)c1,True,True,True,True,True,True,False
CN1CCN(C2=NCC(C3N=C(C4CCOCC4)OC3Sc3ccc(Cl)cc3)C=C2)CC1,True,True,True,True,True,True,False
O=C1CCN2C(=O)CCCC=C12,True,True,True,True,True,True,False
COc1cc(COC(=O)N(C)CCC(=O)N(C)C(C)C(=O)OC2CC(=O)N(C)c3cc(cc(OC)c3Cl)CC(C)=CC=CC(OC)C3(O)CC(OC(=O)N3)C(C)C3OC23C)ccc1NC(=O)C(CCCNC(N)=O)NC(=O)C(NC(=O)CCCCC(=O)C(C)(C)C)C(C)C,True,True,True,True,True,True,False
N#Cc1ccc(-c2ccc(-c3nc(-c4cccc5c4Oc4ccccc4C5(c4ccccc4)c4ccccc4)nc(-c4cccc5ccccc45)n3)cc2)cc1.[C-]#[N+]c1ccc(-c2cccc(-c3nc(-c4ccc5c(c4)C(c4ccccc4)(c4ccccc4)c4ccccc4O5)nc(-c4cccc5ccccc45)n3)c2)cc1.[C-]#[N+]c1ccc(-c2cccc(-c3nc(-c4ccc5c(c4)Oc4ccccc4C5(c4ccccc4)c4ccccc4)nc(-c4cccc5ccccc45)n3)c2)cc1,True,True,True,True,True,True,False
COc1ccc(C(C)=CC(=O)NC(C)C)c(OC)c1,True,True,True,True,True,True,False
COC1CCCC12CCCN(C(=O)c1ccc(O)cc1C)C2,True,True,True,True,True,True,False
CC(C)(C)c1ccc(Br)cc1.CC(C)(C)c1ccc(C(F)(F)F)cc1.CC(C)(C)c1ccc(Cl)c(Cl)c1.CC(C)(C)c1ccc(Cl)cc1.CC(C)(C)c1ccc(F)c(Cl)c1.CC(C)(C)c1ccc(F)c(F)c1.CC(C)(C)c1ccc(F)cc1.CC(C)(C)c1ccc(OC(F)(F)F)cc1.CC(C)(C)c1ccccc1.CC(C)(C)c1cccnc1.CC(C)(C)c1cccnc1Cl.CC(C)(C)c1ccncc1.Cc1ccc(C(C)(C)C)cc1.[C-]#[N+]c1ccc(C(C)(C)C)c(C)c1.[C-]#[N+]c1ccc(C(C)(C)C)c(C)c1.[C-]#[N+]c1ccc(C(C)(C)C)c(F)c1.[C-]#[N+]c1ccc(C(C)(C)C)cc1.[C-]#[N+]c1ccc(C(C)(C)C)cc1C.[C-]#[N+]c1ccc(C(C)(C)C)cc1C.[C-]#[N+]c1ccc(C(C)(C)C)cc1F.[C-]#[N+]c1cccc(C(C)(C)C)c1.[C-]#[N+]c1ccccc1C(C)(C)C,True,True,True,True,True,True,False
CC(NC(=O)c1cc(Cl)cc(C(F)(F)F)c1)c1nc(-c2ccc(Cl)nc2)nn1-c1ncccn1,True,True,True,True,True,True,False
CCS(=O)(=O)c1ccc(C(CO)NC(=O)c2nc(C(C)(C)C)n(Cc3cccc(C(O)C(F)(F)F)c3C(F)(F)F)c2C)cc1,True,True,True,True,True,True,False
CNC(=O)c1ccc(OC)c(NC(=O)CC2C=CCC2)c1,True,True,True,True,True,True,False
CSc1ncc2c(=O)[nH]n(C)c2n1.CSc1ncc2c(Br)nn(C)c2n1,True,True,True,True,True,True,False
CC(=O)O.CCC(C)(C)C(=O)OCC(O)COC(=O)C(CC(=O)O)SCCCC(CC)(CC)C(=O)Nc1[nH]c(C=C2[N-]C(=NC(=O)C(CC)(CC)CC)C(C(=O)OC3C(C(C)(C)C)CC(C)CC3C(C)(C)C)=C2C(C)C)c(C(C)C)c1C(=O)OC1C(C(C)(C)C)CC(C)CC1C(C)(C)C.CCC(C)(C)C(=O)OCCSC(CC)(CC)C(=O)N=C1[N-]C(=Cc2[nH]c(NC(=O)C(CC)(CC)CC)c(C(=O)N(C(C)C)C(C)C)c2C(C)C)C(C(C)C)=C1C(=O)N(C(C)C)C(C)C.CCC(C)C1=C(C(=O)OC2C(C(C)(C)C)CC(C)CC2C(C)(C)C)C(=NC(=O)C(CC)(CC)CCCOC(=O)C(C)(C)CC)[N-]C1=Cc1[nH]c(NC(=O)C(CC)(CC)CC)c(C(=O)OC2C(C(C)(C)C)CC(C)CC2C(C)(C)C)c1C(C)CC.CCC(CC)(CC)C(=O)Nc1[nH]c(C=C2[N-]C(=NC(=O)C(CC)(CC)SCCOC(C)COC)C(C(=O)OC3C(C(C)(C)C)CC(C)CC3C(C)(C)C)=C2C(C)C)c(C(C)C)c1C(=O)OC1C(C(C)(C)C)CC(C)CC1C(C)(C)C.CS(=O)(=O)O.[Cl][Zn+].[Zn].[Zn].[Zn],True,True,True,True,True,True,False
Cc1c(-c2ccc(N3CCc4cccc(C(=O)Nc5nc6ccccc6s5)c4C3)nc2C(=O)O)cnn1CC12CC3(C)CC(C)(C1)CC(OCCN(CCC(N)=O)C(=O)OCc1ccc(NC(=O)C(C)NC(=O)C(NC(=O)CN4C(=O)C(NC(=O)CCC(=O)O)CC4COCCS(=O)(=O)O)C(C)C)cc1CCC1OC(C(=O)O)C(O)C(O)C1O)(C3)C2,True,True,True,True,True,True,False
CCCCOCCOC(OCC(O)C(OCCCC)C(CNC(=O)CC(C)OCCCC)OCCCC)C(COCCCC)NC(=O)OCC(Cl)(Cl)Cl,True,True,True,True,True,True,False
COC(C)COc1nc(N2CC3CC2CN3)c2cc(C(F)(F)F)c(-c3c(C)c(F)cc4[nH]ncc34)c(OCc3ccc(C(C=[NH+]C(C(=O)N4CCCC4C(=O)NC(CO)c4ccc(-c5ncncc5C)cc4)C(C)C)=NN)cc3)c2n1,True,True,True,True,True,True,False
CC(=O)c1c(OCCn2cncn2)c(OCCCc2ccccc2)c2occc2c1C,True,True,True,True,True,True,False
O=C(Cl)C1CC(=O)N1c1ccccc1,True,True,True,True,True,True,False
CC(NC(=O)C(CC(=O)c1cccc(Cl)c1)C(C)(C)C)C(=O)CC(C(=O)C(=O)CCc1ccccc1)C(C)C,True,True,True,True,True,True,False
O=CC(F)=COC(=O)c1ccc(Cl)cc1,True,True,True,True,True,True,False
CC(C)(CC(=O)Cn1nc(C(N)=O)c2ccccc21)C(=O)NCc1cccc(Cl)c1F.CC(C)C(C(=O)Cc1cccc(Br)n1)N(C)C(=O)Cn1nc(C(N)=O)c2ccccc21.CC(C)C(NC(=O)Cn1nc(C(N)=O)c2ccccc21)C(=O)Cc1cccc(Br)n1.CC(C)C(NC(=O)Cn1nc(C(N)=O)c2ccccc21)C(=O)Cc1cccc(Br)n1.CC(C)C(NC(=O)Cn1nc(C(N)=O)c2ccccc21)C(=O)Cc1cccc(Cl)c1.CC(NC(=O)Cn1nc(C(N)=O)c2ccccc21)C(=O)CCc1cccc(Cl)c1F.CC(NC(=O)Cn1nc(C(N)=O)c2ccccc21)C(=O)Cc1cccc(Br)n1.CN(CC(=O)Nc1cccc(Br)n1)C(=O)Cn1nc(C(N)=O)c2ccccc21.COCC(NC(=O)Cn1nc(C(N)=O)c2ccccc21)C(=O)CCc1cccc(Cl)c1F.NC(=O)c1nn(CC(=O)N(CC(=O)NCc2cccc(Cl)c2F)C2CC2)c2ccccc12.NC(=O)c1nn(CC(=O)N(CC(=O)Nc2cccc(Br)n2)C2CC2)c2ccccc12.NC(=O)n1cc(NC(=O)N(CC(=O)NCc2cccc(Cl)c2F)C2CC2)c2ccccc21,True,True,True,True,True,True,False
COCC1CC(c2ncc(-c3ccc(-c4ccc5c(c4)OCc4[nH]c(C6CCCN6C(=O)C(NC(=O)OC)C(C)C)nc4-5)cc3)[nH]2)N(C(=O)C(NC(C)=O)C(C)C)C1,True,True,True,True,True,True,False
COc1ccc(S(=O)(=O)N(CCNC(C)=O)C(C)C(=O)O)cc1Cl,True,True,True,True,True,True,False
Cc1ccc(Cl)c2sc(N(CCCN(C)C)C(=O)Cn3cnc4c3c(=O)n(C)c(=O)n4C)nc12.Cl,True,True,True,True,True,True,False
C#CCC(=O)NC(C)(C)CN,True,True,True,True,True,True,False
CCC(C)N(C(=O)O)C(Cc1ccc(OCc2ccccc2)c(F)c1)C1CO1,True,True,True,True,True,True,False
CCOc1cc(C(=O)N(C)CCOc2cc(C)cc(C)c2)cc(OCC)c1OCC,True,True,True,True,True,True,False
CN(Cc1nccc(N)n1)CC1CC(F)CN1Cc1cnn(C)c1,True,True,True,True,True,True,False
CCc1sc(-c2nnc(COC(=O)c3cnc4c(cnn4Cc4ccc(OC)cc4OC)c3)o2)cc1C,True,True,True,True,True,True,False
C=CC1(OC(C)=O)C(=O)C(C)=C(C)C1C,True,True,True,True,True,True,False
CCC(NC(=O)C1CC(NC(C)=O)CN1C(=O)C(NC(=O)C(C)NC)C(C)(C)C)c1ccccc1,True,True,True,True,True,True,False
Cc1ccc(NC(=O)C(C)Sc2ccc(F)cc2F)c(C)c1,True,True,True,True,True,True,False
CC(=O)Nc1cc(-c2ccnc(C3SCC(=O)N3CC(C)C)c2)sc1C,True,True,True,True,True,True,False
CC(C)C(N)CCN(C)Cc1nc(Cl)ccc1Cl,True,True,True,True,True,True,False
CCCNc1ncnc(OC(C)COCC)c1OC,True,True,True,True,True,True,False
Cc1ccc(CC(NC(=O)NCCc2cccc(C(C)C(C#N)n3cncn3)c2)B(O)O)cc1,True,True,True,True,True,True,False
CC(=O)Nc1cccc(C(C)NC(=O)CCc2cccc(Cl)c2Cl)c1,True,True,True,True,True,True,False
CCCCC(C=C(C)C(=O)O)N(C)C(=O)C(NC(=O)C(NC)C(C)(C)c1ccccc1)C(C)(C)C.Cl,True,True,True,True,True,True,False
Cc1cc(C(=O)NC(CCC(=O)N2CCCC2CNC(=O)OC(C)(C)C)c2nc3ccc(Cl)cc3[nH]2)ccc1C(=O)N1CCCC1,True,True,True,True,True,True,False
CC(=O)NC(C)C=Cc1ccc(Oc2ccc3nc(C(F)(F)F)sc3c2Cl)nc1,True,True,True,True,True,True,False
Cc1cc(C(=O)NC(C=O)C(O)CNC(C=O)C(NCc2ccccc2Cl)c2cccc(N(C)C(=O)C(C#N)=CC(C)C)c2)no1,True,True,True,True,True,True,False
Cc1occc1SCCC1CCCC1(N)C#N,True,True,True,True,True,True,False
Cc1cc(Cl)ccc1-c1cc(F)cc2c1OC(CN)CN2,True,True,True,True,True,True,False
