SMILES,Integrated Gradients_auroc,Integrated Gradients_ap,Integrated Gradients_ap_baseline,Saliency_auroc,Saliency_ap,Saliency_ap_baseline,SHAP Sampling_auroc,SHAP Sampling_ap,SHAP Sampling_ap_baseline,Input x Gradient_auroc,Input x Gradient_ap,Input x Gradient_ap_baseline,GNN Explainer_auroc,GNN Explainer_ap,GNN Explainer_ap_baseline,PG Explainer_auroc,PG Explainer_ap,PG Explainer_ap_baseline
C1CC(CC(=NNC(=O)N)C1)C(=O)O,0.9230769230769231,0.9945054945054943,0.9285714285714286,0.5,0.9285714285714286,0.9285714285714286,0.9615384615384616,0.9945054945054945,0.9285714285714286,0.5,0.9285714285714286,0.9285714285714286,0.5,0.9285714285714286,0.9285714285714286,0.5,0.9285714285714286,0.9285714285714286
C1C(C(=O)NN=C1C2=CC=CC=N2)C(=O)O,1.0,1.0,0.6875,0.5,0.6875,0.6875,1.0,1.0,0.6875,0.5,0.6875,0.6875,0.5,0.6875,0.6875,0.5,0.6875,0.6875
C1=CC=C(C=C1)C(=NNC(=O)C2=CC=C(C=C2)[N+](=O)[O-])CC(C3=CNC4C3C=CC=C4)C(=O)O,1.0,0.9999999999999998,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056,0.9615384615384616,0.9524886877828055,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056
COC1=CC=C(C=C1)C(=O)NN=C(CC(C2=CNC3C2C=CC=C3)C(=O)O)C4=CC=CC=C4,1.0,0.9999999999999998,0.3939393939393939,0.5,0.3939393939393939,0.3939393939393939,1.0,1.0,0.3939393939393939,0.5,0.3939393939393939,0.3939393939393939,0.5,0.3939393939393939,0.3939393939393939,0.5,0.3939393939393939,0.3939393939393939
CC1=C(C=CC(=C1)C(=NNC(=O)N)CC(C(=O)O)NC2=NN=C(S2)NC(=O)CC(=O)NNC(=O)N)Cl,1.0,0.9999999999999998,0.3611111111111111,0.5,0.3611111111111111,0.3611111111111111,1.0,1.0,0.3611111111111111,0.5,0.3611111111111111,0.3611111111111111,0.5,0.3611111111111111,0.3611111111111111,0.5,0.3611111111111111,0.3611111111111111
COC1=CC=C(C=C1)C(=O)NN=C(CC(C2=CNC3=CC=CC=C32)C(=O)O)C4=CC=CC=C4,1.0,0.9999999999999998,0.3939393939393939,0.5,0.3939393939393939,0.3939393939393939,1.0,1.0,0.3939393939393939,0.5,0.3939393939393939,0.3939393939393939,0.5,0.3939393939393939,0.3939393939393939,0.5,0.3939393939393939,0.3939393939393939
C1C(C(=O)NN=C1C2=CC=C(C=C2)OCC3=CC=CC=C3)C(=O)O,1.0,1.0,0.4583333333333333,0.5,0.4583333333333333,0.4583333333333333,1.0,1.0,0.4583333333333333,0.5,0.4583333333333333,0.4583333333333333,0.5,0.4583333333333333,0.4583333333333333,0.5,0.4583333333333333,0.4583333333333333
CC1=C(C=CC(=C1)C(=NNC(=O)N)CC(C(=O)O)SC2=NN=C(S2)NC(=O)NNC(=O)N)Cl,1.0,0.9999999999999998,0.3939393939393939,0.5,0.3939393939393939,0.3939393939393939,0.9615384615384616,0.9533799533799534,0.3939393939393939,0.5,0.3939393939393939,0.3939393939393939,0.5,0.3939393939393939,0.3939393939393939,0.5,0.3939393939393939,0.3939393939393939
COC1=CC=C(C=C1)C(=O)NN=C(CC(C2=CN(C3=CC=CC=C32)CC4=CC=CC=C4)C(=O)O)C5=CC=CC=C5,1.0,0.9999999999999998,0.325,0.5,0.325,0.325,0.9615384615384616,0.9480769230769232,0.325,0.5,0.325,0.325,0.5,0.325,0.325,0.5,0.325,0.325
C1CC1C(=O)NN=C2CC(C2)C(=O)O,1.0,1.0,0.8571428571428571,0.5,0.8571428571428571,0.8571428571428571,1.0,1.0,0.8571428571428571,0.5,0.8571428571428571,0.8571428571428571,0.5,0.8571428571428571,0.8571428571428571,0.5,0.8571428571428571,0.8571428571428571
CC1=NNC(=O)C(C1)C(=O)O,,,,,,,,,,,,,,,,,,
CNC(=O)NN=C1CC(C1)C(=O)O,1.0,1.0,0.9230769230769231,0.5,0.9230769230769231,0.9230769230769231,1.0,1.0,0.9230769230769231,0.5,0.9230769230769231,0.9230769230769231,0.5,0.9230769230769231,0.9230769230769231,0.5,0.9230769230769231,0.9230769230769231
C1=CC=C(C=C1)C(=NNC(=O)C2=CC(=CC=C2)[N+](=O)[O-])CC(C3=CNC4C3C=CC=C4)C(=O)O,1.0,0.9999999999999998,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056,0.9615384615384616,0.9524886877828054,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056
CC1CC(=NNC(=O)N)CC1C(=O)O,0.9230769230769231,0.9945054945054943,0.9285714285714286,0.5,0.9285714285714286,0.9285714285714286,0.9615384615384616,0.9945054945054945,0.9285714285714286,0.5,0.9285714285714286,0.9285714285714286,0.5,0.9285714285714286,0.9285714285714286,0.5,0.9285714285714286,0.9285714285714286
CC(C)C(=O)NN=C1CC(C1)C(=O)O,1.0,1.0,0.8571428571428571,0.5,0.8571428571428571,0.8571428571428571,1.0,1.0,0.8571428571428571,0.5,0.8571428571428571,0.8571428571428571,0.5,0.8571428571428571,0.8571428571428571,0.5,0.8571428571428571,0.8571428571428571
CC(CC(=NNC(=O)N)C)C(=O)O,,,,,,,,,,,,,,,,,,
CC1=C(C=CC(=C1)C(=NNC(=O)N)CC(C(=O)O)SC2=NN=C(S2)N)Cl,1.0,0.9999999999999998,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
C1C(C(CC1=NNC(=O)CCN2C=CC(=O)NC2=O)C(=O)O)C(=O)O,1.0,1.0,0.64,0.5,0.64,0.64,0.90625,0.9325,0.64,0.5,0.64,0.64,0.5,0.64,0.64,0.5,0.64,0.64
C1C(C(CC1=NNC(=O)CCN2C=CC(=NC2=O)N)C(=O)O)C(=O)O,1.0,1.0,0.64,0.5,0.64,0.64,0.84375,0.8875,0.64,0.5,0.64,0.64,0.5,0.64,0.64,0.5,0.64,0.64
C1=CC=C(C=C1)CN2C=C(C3=CC=CC=C32)C(CC(=NNC(=O)C4=CC=C(C=C4)[N+](=O)[O-])C5=CC=CC=C5)C(=O)O,1.0,0.9999999999999998,0.3170731707317073,0.5,0.3170731707317073,0.3170731707317073,0.9615384615384616,0.9474671669793621,0.3170731707317073,0.5,0.3170731707317073,0.3170731707317073,0.5,0.3170731707317073,0.3170731707317073,0.5,0.3170731707317073,0.3170731707317073
CC1=CN(C(=O)NC1=O)CCC(=O)NN=C2CC(C(C2)C(=O)O)C(=O)O,1.0,1.0,0.6153846153846154,0.5,0.6153846153846154,0.6153846153846154,0.9375,0.9519230769230769,0.6153846153846154,0.5,0.6153846153846154,0.6153846153846154,0.5,0.6153846153846154,0.6153846153846154,0.5,0.6153846153846154,0.6153846153846154
C1=CC=C(C=C1)C(=NNC(=O)C2=CC(=CC=C2)[N+](=O)[O-])CC(C3=CNC4=CC=CC=C43)C(=O)O,1.0,0.9999999999999998,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056,0.9615384615384616,0.9524886877828054,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056
C1=CC=C(C=C1)C(=NNC(=O)C2=CC=C(C=C2)Br)CC(C3=CNC4=CC=CC=C43)C(=O)O,1.0,0.9999999999999998,0.40625,0.5,0.40625,0.40625,0.9615384615384616,0.9543269230769231,0.40625,0.5,0.40625,0.40625,0.5,0.40625,0.40625,0.5,0.40625,0.40625
C1=CC=C(C=C1)C(=NNC(=O)C2=CC=C(C=C2)[N+](=O)[O-])CC(C3=CNC4=CC=CC=C43)C(=O)O,1.0,0.9999999999999998,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056,0.9615384615384616,0.9524886877828056,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056
CC(C)(C)OC(=NNC(=O)N)CC(C(=O)O)N,1.0,0.9999999999999998,0.7647058823529411,0.5,0.7647058823529411,0.7647058823529411,1.0,0.9999999999999999,0.7647058823529411,0.5,0.7647058823529411,0.7647058823529411,0.5,0.7647058823529411,0.7647058823529411,0.5,0.7647058823529411,0.7647058823529411
CC1CC(CC1=NNC(=O)N)C(=O)O,1.0,0.9999999999999998,0.9285714285714286,0.5,0.9285714285714286,0.9285714285714286,1.0,1.0,0.9285714285714286,0.5,0.9285714285714286,0.9285714285714286,0.5,0.9285714285714286,0.9285714285714286,0.5,0.9285714285714286,0.9285714285714286
COC1=CC=C(C=C1)C(=O)NN=C(CC(C2=CC3=CC=CC=C3N2CC4=CC=CC=C4)C(=O)O)C5=CC=CC=C5,1.0,0.9999999999999998,0.325,0.5,0.325,0.325,0.9615384615384616,0.948076923076923,0.325,0.5,0.325,0.325,0.5,0.325,0.325,0.5,0.325,0.325
C1C(CC1=NNC(=O)C(F)F)C(=O)O,1.0,1.0,0.8571428571428571,0.5,0.8571428571428571,0.8571428571428571,1.0,1.0,0.8571428571428571,0.5,0.8571428571428571,0.8571428571428571,0.5,0.8571428571428571,0.8571428571428571,0.5,0.8571428571428571,0.8571428571428571
C1C(C(=O)NN=C1C2=CN=CC=C2)C(=O)O,1.0,1.0,0.6875,0.5,0.6875,0.6875,0.9545454545454546,0.9715909090909092,0.6875,0.5,0.6875,0.6875,0.5,0.6875,0.6875,0.5,0.6875,0.6875
C1=CC=C(C=C1)C(=NNC(=O)C2=CC=CC=C2[N+](=O)[O-])CC(C3=CNC4=CC=CC=C43)C(=O)O,1.0,0.9999999999999998,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056,1.0,1.0,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056
COC(=O)NN=C1CC(C1)C(=O)O,1.0,1.0,0.9230769230769231,0.5,0.9230769230769231,0.9230769230769231,1.0,1.0,0.9230769230769231,0.5,0.9230769230769231,0.9230769230769231,0.5,0.9230769230769231,0.9230769230769231,0.5,0.9230769230769231,0.9230769230769231
C1C(CC1=NNC(=O)C(F)(F)F)C(=O)O,1.0,1.0,0.8,0.5,0.8,0.8,0.9583333333333333,0.9833333333333334,0.8,0.5,0.8,0.8,0.5,0.8,0.8,0.5,0.8,0.8
C1C(CC(=NNC(=O)N)CC(CC1=NNC(=O)N)C(=O)O)C(=O)O,,,,,,,,,,,,,,,,,,
C1=CC=C(C=C1)C(=NNC(=O)C2=CC=CC=C2[N+](=O)[O-])CC(C3=CNC4C3C=CC=C4)C(=O)O,1.0,0.9999999999999998,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056,0.9615384615384616,0.9524886877828054,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056,0.5,0.38235294117647056,0.38235294117647056
