SMILES,PG Explainer,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,SubgraphX
COCC(C)NC(=O)C1CCN(c2ccc(C(F)(F)F)cc2[N+](=O)[O-])CC1,True,True,True,True,True,True,False
CC(=O)c1nnn(C2CC(O)C(n3nnc(C(=O)C(C)C)c3C(=O)C(C)C)CC2OC(C)C)c1C(=O)C(C)C,True,True,True,True,True,True,False
CC(C)CNC(=O)C(C)Oc1cc(F)cc(CO)c1,True,True,True,True,True,True,False
CCN(C(=O)c1ccccc1Oc1cncnc1N1CC2(CCN(C(=O)C3CC(F)CN3)CC2)C1)C(C)C,True,True,True,True,True,True,False
CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCC(C)C,True,True,True,True,True,True,False
COc1ccc(CC(NC(=O)C(C)NC(=O)c2ccc(-c3ccc(C(C)=O)cc3)o2)C(=O)NC(CC(C)C)C(=O)C(=O)Nc2cc(OC)cc(OC)c2)cc1,True,True,True,True,True,True,False
CCNC(=NCc1ccc(F)cc1C(F)(F)F)NCCS(=O)(=O)N1CCOCC1.I,True,True,True,True,True,True,False
O=C(C=Cc1cccc([N+](=O)[O-])c1)OCC(=O)c1ccc2c(c1)OCCCO2,True,True,True,True,True,True,False
CCC(C(=O)NN)N(CCOC)CC(C)C,True,True,True,True,True,True,False
c1ccc(-c2cc(-c3ccc4c(c3)oc3ccccc34)nc(-c3cccc4sc5cc(-c6ccc7c(c6)oc6ccc(-c8ccc9c%10ccccc%10n(-c%10ccccc%10)c9c8)cc67)ccc5c34)c2)cc1,True,True,True,True,True,True,False
CCOc1cc(Br)c(Br)c(C=NNC(=O)c2ccncc2)c1O,True,True,True,True,True,True,False
Cc1ccccc1C=C1C(=O)N(c2ccccc2C)C(=O)N(c2ccccc2C)C1=O,True,True,True,True,True,True,False
COc1ccc(CCC(=O)Nc2cc(C(=O)N(C(C)C)C(C)C)cn(C)c2=O)cc1,True,True,True,True,True,True,False
CCNC(=NCc1ccc(S(N)(=O)=O)s1)N1CCC2(CCC2)C1,True,True,True,True,True,True,False
CCC(C)CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(O)COP(=O)(O)OCC(COC(=O)CCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCCC(C)C,True,True,True,True,True,True,False
CCC(N)C(O)CC(C)c1ccccc1Cl,True,True,True,True,True,True,False
NC(CSCC(=O)[O-])C(=O)[O-].[Na+].[Na+],True,True,True,True,True,True,False
C=S(C)(=O)C1(c2ccc(CNC(=O)c3sc4nnc(C)c(C)c4c3N)cc2)CC1.COc1ccc(CNC(=O)c2sc3nnc(C)c(C)c3c2N)cc1C.Cc1cccc(S(=O)(=O)N2CC(NC(=O)c3sc4nnc(C)c(C)c4c3N)C2)c1.Cc1nnc2sc(C(=O)NC3CC3c3ccc(S(C)(=O)=O)cc3)c(N)c2c1C.Cc1nnc2sc(C(=O)NCc3ccc(S(=O)(=O)C(C)F)cc3)c(N)c2c1C,True,True,True,True,True,True,False
COc1ccc(CC2NC(=O)c3ccc(OC)c(c3)CCCNC(=O)CN(C(=O)c3ccc(N4CCOCC4)nc3)CC(CC(C)C)NC2=O)cc1,True,True,True,True,True,True,False
Cc1cc(Nc2cccc(CC(=O)N(C)C)c2)nc(-c2ccccc2O)n1.Cl,True,True,True,True,True,True,False
CC#CC(OC)c1ccccc1C=O,True,True,True,True,True,True,False
CC(C)CC(NC(=O)Cc1ccccc1)C(=O)N1CCCC1C(=O)NCc1cc(Cl)ccc1-n1cncn1,True,True,True,True,True,True,False
CC(NS(=O)(=O)c1c[nH]c2ncccc12)(C(=O)O)C1CC1,True,True,True,True,True,True,False
CC(C)CCCOCCOCc1cn(CC(=O)NC(C)(C)C)nn1,True,True,True,True,True,True,False
CC(=O)CS(=O)(=O)N(CC(F)(F)F)c1cn(-c2c(Cl)cc(S(F)(F)(F)(F)F)cc2Cl)nc1C#N,True,True,True,True,True,True,False
CC(=O)c1cn(CC(=O)Nc2cccc(C(F)(F)F)c2)c2ccccc12,True,True,True,True,True,True,False
Cc1ccc(Sc2ccc(Sc3ccc(C)cc3)o2)cc1,True,True,True,True,True,True,False
Cc1ccccc1N(C(O)CN)C(Cc1ccccc1)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(C)C)C(=O)N1CCCOCC1,True,True,True,True,True,True,False
CC1C(c2ccccc2)OC(=N)N1C,True,True,True,True,True,True,False
Cc1cc(C)cc(NS(=O)(=O)c2ccc(NC(=S)NC(=O)c3cccc(OCC(C)C)c3)cc2)c1,True,True,True,True,True,True,False
COc1cccc(NC(=O)C(C)n2cc(Cl)c(C)n2)c1,True,True,True,True,True,True,False
CCn1c(SC(C)C(=O)Nc2ccc(F)cc2)nnc1C(C)Oc1ccc(OC)cc1,True,True,True,True,True,True,False
Cc1cc(C)n(CC(=O)NCC(C)CO)n1,True,True,True,True,True,True,False
CCC(C)(CC(C)(C)C(=O)OCCN1C(=O)C(C)=C(C)C1=O)C(=O)[O-],True,True,True,True,True,True,False
CC(C)(C)c1ccc(N2c3cc(C(C)(C)C)cc4c3B(c3c2c2ccccc2n3-c2ccccc2)n2c3ccc5c6ccccc6n(-c6ccccc6)c5c3c3cccc-4c32)cc1,True,True,True,True,True,True,False
O=C(O)c1cc([N+](=O)[O-])cc2c(=O)c3cccnc3[nH]c12,True,True,True,True,True,True,False
CC(C)(C)OC(=O)N1CCC(c2ccc(-c3cnc4c(Br)cnn4c3)cc2)C1.CC(O)c1cccc(-c2cnn3cc(-c4ccc(C5CCNC5)cc4)cnc23)c1,True,True,True,True,True,True,False
CCCOC(=O)c1cccc(CCC(O)C(COC(c2ccccc2)(c2ccccc2)c2ccccc2)C(=O)OCc2ccccc2)c1,True,True,True,True,True,True,False
Fc1ccc(C2=Nc3cc4c(cc3=N2)N=NC=4)cc1,True,True,True,True,True,True,False
CC(=O)OC1CC2(O)C(C)CCC(C(C)CN3C4CCCC3COC4)C2C=C1C,True,True,True,True,True,True,False
C(=C1c2ccccc2-c2ccccc21)c1ccc(-n2c(-c3ccccc3)c3ccccc3c2-c2ccccc2)cc1,True,True,True,True,True,True,False
CCNC(=NCCC(C)c1ccc(OC)cc1)NCCC(=O)N(CC)CC.I,True,True,True,True,True,True,False
C=Cc1cc(C(N)=O)no1,True,True,True,True,True,True,False
Cc1cccc(NC(=O)c2cccc(C)c2F)c1,True,True,True,True,True,True,False
C#CCCC(=O)NC(C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(C)C=CC(=O)N1C(=O)C=C(OC)C1C(C)C)C(C)CC,True,True,True,True,True,True,False
Cc1ccc(C(=O)N(CCC(C)C)CC(=O)N2CCN(c3ccc(-c4ccc(C)cc4)nn3)CC2)cc1,True,True,True,True,True,True,False
CCCCNC(=O)C(Nc1cccc(C(=O)c2cc(CCCC(=O)O)n3ccccc23)c1)c1ccc(CC(C)C)cc1,True,True,True,True,True,True,False
CC(C)CC(N)C(=O)Nc1ccc2c3c(cccc13)CC2,True,True,True,True,True,True,False
CC(=O)NC1C(C)CN(c2ccncc2Cc2ncc3ccc(-c4c(F)cc(OC(C)C)cc4F)nn23)CC1N,True,True,True,True,True,True,False
CSCCC(NC=O)C(=O)NC(CC(C)C)C(=O)Oc1ccc(CSc2ccccn2)cc1,True,True,True,True,True,True,False
c1ccc(-c2cccc(-c3nccnc3C3CN(c4ccc5ccccc5n4)C3)c2)cc1,True,True,True,True,True,True,False
CC.CC1CC2(CNC(=O)C2)CC1C,True,True,True,True,True,True,False
COc1ccc(N=Nc2ccc(OCCCCCCOC(=O)c3ccc(N=Cc4ccc(OCCCCCCCCCCC(=O)OC5CCC6(C)C(=CCC7C6CCC6(C)C(C(C)CCCC(C)C)CCC76)C5)cc4)cc3)cc2)cc1,True,True,True,True,True,True,False
O=C(Oc1c(I)cc(I)cc1I)C1CCCC1C(=O)OC(CS(=O)(=O)O)C(F)(F)F,True,True,True,True,True,True,False
CC(=N)CC(=O)OCC(C)C(C)N(C)Cc1ccccc1,True,True,True,True,True,True,False
O=C1NC(CCn2cnnn2)CO1,True,True,True,True,True,True,False
CCOc1ccccc1NC(=O)C1=C(C)Nc2nc(SCC)nn2C1c1cc(Br)c(OCc2cccc(Br)c2)c(OC)c1,True,True,True,,True,True,
Br.CC(C)(C)C(=O)CSc1nc2ccccc2[nH]1,True,True,True,,True,True,
COC(=O)CCNC(=O)C(Sc1ccccc1)c1ccccc1,True,True,True,,True,True,
