SMILES,PG Explainer,Integrated Gradients,Saliency,SHAP Sampling,Input x Gradient,GNN Explainer,SubgraphX
CCCCCCCCCCCCCCCCNC(=O)CN(CC)C(=O)CCCCCCC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(CCCNC(N)N)CC(=O)C(CSSC)NC(=O)C(CCCN=C(N)N)CC(=O)CC1CCCN1C(=O)C(NC(=O)C(CC(=O)C(NC(=O)CCCOC=O)C(C)O)Cc1cnc[nH]1)C(c1ccccc1)c1ccccc1,True,True,True,True,True,True,False
C=C(O)CC.C=C(O)CNCCC.CC.COc1cc2c(cc1-c1cccc(NC(=O)NCCOCCOCCOCCOCCOCCOCCN)c1)-c1c(c(C(=O)N(C)C(C)(C)C)nn1-c1cc(Cl)cc(Cl)c1)CO2,True,True,True,True,True,True,False
CCN(CC)CC.COc1ccc(C(OCC2OC(n3cc(C)c(=O)n(C(=O)c4ccccc4)c3=O)CC2OP(O)OCCC#N)(c2ccccc2)c2ccc(OC)cc2)cc1.[B],True,True,True,True,True,True,False
CC(=O)O.CCOC(=O)C1CCN(c2cccc3c2nc(-c2ccc(C)cc2)n3C)CC1.CCOC(=O)C1CCNCC1.CCc1cccc(Br)c1N.CN(C)CCCN.CNc1cccc(Br)c1NC(=O)c1ccc(C)cc1.Cc1ccc(-c2nc3c(Br)cccc3n2C)cc1.Cc1ccc(-c2nc3c(N4CCC(C(=O)NCCCN(C)C)CC4)cccc3n2C)cc1.Cc1ccc(-c2nc3c(N4CCC(C(=O)O)CC4)cccc3n2C)cc1.Cc1ccc(C(=O)Cl)cc1,True,True,True,True,True,True,False
Cn1c2nccnc2[n+]2cc3cccc(C#CCNC(=O)OC(C)(C)C)c3n12,True,True,True,True,True,True,False
CCOC(=O)C(NCCN(CC)CC)c1ccc(Br)cc1,True,True,True,True,True,True,False
CCCCCCOc1ccc(-n2nnc(CN)c2C)cc1,True,True,True,True,True,True,False
CC(CCCOc1ccccc1CN(C)C(=O)c1ccc(-c2ccco2)cc1)CC(=O)O.CCOC(=O)C=C(C)CCCOc1ccccc1CN(C)C(=O)c1ccc(-c2ccco2)cc1.CCOC(=O)CC(C)CCCOc1ccccc1CN(C)C(=O)c1ccc(-c2ccco2)cc1,True,True,True,True,True,True,False
CC(CCN(Cc1ccccc1OCF)CC(c1ccccc1)c1ccccc1)Oc1cccc(CC(=O)O)c1.Cl,True,True,True,True,True,True,False
CCCc1ccc2c(c1)C(N(C)CCOc1ccc(CC(OCC)C(=O)OCC)cc1)c1ccc(CC)cc1CC2,True,True,True,True,True,True,False
CCN(CC)CCn1cc(Nc2ncc(OCc3c(F)c(OC)cc(C(=O)NC)c3F)cn2)cn1,True,True,True,True,True,True,False
C=C(C)COOCCNC(=O)OC(C)COC(=O)C(C)CC,True,True,True,True,True,True,False
CCN(CC)CCN(C)c1ccc2c(c1)-c1nc3cc(C(F)(F)F)ccc3n1C(CCCCNC(=O)C(F)(F)F)C(=O)N2,True,True,True,True,True,True,False
NC(=O)c1[nH]cnc1NN=NC1CC1,True,True,True,True,True,True,False
NS(=O)(=O)N(Cc1ccccc1)C(F)(F)F.NS(=O)(=O)NC(F)(F)F,True,True,True,True,True,True,False
CCN(CC)CCOC(=O)c1cc(N=C=S)cc(N=C=S)c1.Cl,True,True,True,True,True,True,False
CC(=O)NC1CCSSCC(C(=O)NC(CO)C(=O)N2CCCC2C(=O)NC(CCCCN)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN(CC(=O)O)CC(=O)O)C(=O)NC(CCCCNC(=O)COCCOCCNC(=O)CCCCCCCCCCCCCCC(=O)O)C(N)=O)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CCCNC(=N)N)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2c[nH]cn2)NC1=O,True,True,True,True,True,True,False
CCN(Cc1cc(CCOC)ccc1Cl)C(=O)C(CN)Cc1ccc(OCCOc2c(Cl)cc(C)cc2Cl)cc1,True,True,True,True,True,True,False
CCCOC(=O)Cn1cc(I)c(=O)c(I)c1.CCOC(=O)CCCCCCCCC(C)c1ccccc1I,True,True,True,True,True,True,False
CC(NC(=O)C(NC(=O)CNC(=O)O)C(C)C)C(=O)Nc1ccc(COC(=O)N(C)Cc2ccccc2C(=O)Nc2nc3c(ncn3C3OC4COP(O)(=S)OC5CC(Oc6ccncn6)CC5COP(=O)(S)OC3C4O)c(=O)[nH]2)cc1,True,True,True,True,True,True,False
N#CC1(N(COC(=O)OCCC(=O)O)C(=O)c2cc(-c3cnn(-c4c(Cl)cc(C(F)(C(F)(F)F)C(F)(F)F)cc4OC(F)(F)F)c3)ccc2Cl)CC1,True,True,True,True,True,True,False
COc1cc(-c2ccc(N3CCCN(c4nc(C)c(S(N)=O)s4)C3=O)cc2)c2scnc2c1,True,True,True,True,True,True,False
C=CC(=O)OCC(C)(C)C(=O)C(=O)N1CCCCC1C(=O)OC(CCc1ccc(OC)c(OC)c1)c1cccc(NC(=O)CCC(=O)NC(C(=O)NC(Cc2ccc(C)cc2)C(=O)N2CCCC2C(=O)N(C)C(CC(C)C)C(=O)N(C)CCC)c2ccccc2)c1,True,True,True,True,True,True,False
Cc1c(C2=CC=CCC=C2)cc(-c2cc(-c3ccccc3)c(C)c(-c3ccccc3)c2)cc1-c1ccccc1,True,True,True,True,True,True,False
CC1CCCC(NCCCC2CCCO2)C1C,True,True,True,True,True,True,False
OC(c1cnco1)C(F)F,True,True,True,True,True,True,False
CCOC(=O)CCC(=O)CN(CC)CC1CCCO1,True,True,True,True,True,True,False
Cc1cccc(C(=O)OCC(=O)Nc2ccccc2C(F)(F)F)c1O,True,True,True,True,True,True,False
CCN(CC)CCNCC(O)Cc1ccc(OC)cc1.Cl,True,True,True,True,True,True,False
CC(C)(C)NC1=NCCC1,True,True,True,True,True,True,False
[N-]=[N+]=NCCCOC1OC(CO)C(O)C(OC2OC(C(=O)O)C(OC3OC(CO)C(O)C(OC4OC(C(=O)O)C(OC5OC(CO)C(O)C(O)C5N)C(O)C4O)C3N)C(O)C2O)C1N,True,True,True,True,True,True,False
C=C(C)C.C=C(C)C.C=C(C)C.C=C(C)C.C=C(C)C(=O)N1CCCC1.C=C(C)C(=O)NC.C=C(C)C(=O)OCC(=O)Oc1ccc2[nH]c(=O)oc2c1.C=C(C)C(=O)OCC(=O)Oc1ccc2sc(=O)oc2c1.C=C(C)C(=O)OCCN1CCCC1=O.C=CN1CCCC1=O.CC(=O)Oc1ccc2[nH]c(=O)oc2c1.CC(=O)Oc1ccc2sc(=O)oc2c1.CC(C)C(=O)OC1C2CC3C1OC(=O)C3C2C(=O)Oc1ccc2[nH]c(=O)oc2c1.CC(C)C(=O)OC1C2CC3C1OC(=O)C3C2C(=O)Oc1ccc2sc(=O)oc2c1.O=C(Oc1ccc2[nH]c(=O)oc2c1)c1ccccc1.O=C(Oc1ccc2sc(=O)oc2c1)c1ccccc1.c1ccc2ccccc2c1.c1ccc2ccccc2c1,True,True,True,True,True,True,False
CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)OC3CC4CCC(C)C(O)(O4)C(=O)C(=O)N4CCCCC4C(=O)OC(C(C)CC4CCC(O)C(OC)C4)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C3C)ncc(OCC3CCCNC3)c21.CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)OC3CC4CCC(C)C(O)(O4)C(=O)C(=O)N4CCCCC4C(=O)OC(C(C)CC4CCC(O)C(OC)C4)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C3C)ncc(OCC3CCCNC3)c21.COC1CC(CC(C)C2CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C(C)C(OCCC(NC(=O)C3(N)CCN(c4ncnc5[nH]ccc45)CC3)c3ccc(Cl)cc3)CC3CCC(C)C(O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)CCC1O.COC1CC(CC(C)C2CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C(C)C(OCCC(NC(=O)C3(N)CCN(c4ncnc5[nH]ccc45)CC3)c3ccc(Cl)cc3)CC3CCC(C)C(O)(O3)C(=O)C(=O)N3CCCCC3C(=O)O2)CCC1O,True,True,True,True,True,True,False
CC(C)(C)Oc1ccc(C=CCC(F)(F)F)cc1,True,True,True,True,True,True,False
Cc1cc(C(=O)N2CCCC2c2nc3ccccc3c(=O)n2C)n(C)n1,True,True,True,True,True,True,False
C=CCCOC(=O)C1C2CCC3(S2)C1C(=O)N(C(CO)C(C)CC)C3C(=O)N(CC=C)C(C)(C)CC(C)(C)C,True,True,True,True,True,True,False
Cc1ccc(NC(=O)Nc2sc(C(C)(C)C)cc2C(=O)N2CCNC(=O)C2(C)C)cc1-c1cncnc1,True,True,True,True,True,True,False
CCCCCCCCCCSSCCOC(=O)CCN(CCC(=O)OCCOC(=O)CC(CCCCCCCC)CCCCCCCC)CCN(C)CCO,True,True,True,True,True,True,False
CCC(C)CN(CC)CCOC1CCNCC1,True,True,True,True,True,True,False
CCC=CC=CC=CCCCCCCCC(=O)OC(CCCCCCCCCC)CC(=O)NC(CO)C(O)CCCCCCCCCCC,True,True,True,True,True,True,False
Nc1ccc(N2CCC(O)CC2)c(C(F)(F)F)c1,True,True,True,True,True,True,False
CCOC(=O)CCN(CC(=O)N1CCc2cc(OCc3ccc(C(C)C)c(OC(F)(F)F)c3)ccc21)C(=O)OC(C)(C)C.CO,True,True,True,True,True,True,False
O=c1[nH]c(O)c2n1CCC(F)(F)C2,True,True,True,True,True,True,False
CCCCCOC(=O)Nc1ccn(C2OC(C)C(OC(=O)C(N)C(C)C)C2(F)F)c(=O)n1,True,True,True,True,True,True,False
CCC(=O)OCCN(C)c1ccc(N=Nc2ccc(N=Nc3ccc(OCOC(=O)CC)cc3)cc2)cc1,True,True,True,True,True,True,False
CCCCC(C(=O)OCCC)C(C(CCCC)C(=O)OCCC)N(C)C,True,True,True,True,True,True,False
Cc1ccoc1C(=O)c1c(Br)cnn1C(C)C,True,True,True,True,True,True,False
N#Cc1c(-c2ccccc2-n2c3ccccc3c3ccccc32)cccc1-c1c2ccccc2c(-c2ccccc2)c2ccccc12,True,True,True,True,True,True,False
