SMILES,PG Explainer_auroc,PG Explainer_ap,PG Explainer_ap_baseline,Integrated Gradients_auroc,Integrated Gradients_ap,Integrated Gradients_ap_baseline,Saliency_auroc,Saliency_ap,Saliency_ap_baseline,SHAP Sampling_auroc,SHAP Sampling_ap,SHAP Sampling_ap_baseline,Input x Gradient_auroc,Input x Gradient_ap,Input x Gradient_ap_baseline,GNN Explainer_auroc,GNN Explainer_ap,GNN Explainer_ap_baseline,SubgraphX_auroc,SubgraphX_ap,SubgraphX_ap_baseline
Cl.O=S(=O)(c1nc2ccccc2s1)C1CCNC1,0.5,0.3888888888888889,0.3888888888888889,1.0,1.0,0.3888888888888889,1.0,1.0,0.3888888888888889,1.0,1.0,0.3888888888888889,1.0,1.0,0.3888888888888889,0.5,0.3888888888888889,0.3888888888888889,1.0,1.0,0.3888888888888889
CC(C(=O)O)S(=O)(=O)Cc1cc(Br)ccc1F,0.5,0.4117647058823529,0.4117647058823529,1.0,1.0,0.4117647058823529,1.0,1.0,0.4117647058823529,1.0,1.0,0.4117647058823529,1.0,1.0,0.4117647058823529,0.5,0.4117647058823529,0.4117647058823529,1.0,1.0,0.4117647058823529
CCS(=O)(=O)C1CSCCN1C(=O)CC(N)C(C)C,0.5,0.3684210526315789,0.3684210526315789,1.0,1.0,0.3684210526315789,1.0,1.0,0.3684210526315789,1.0,1.0,0.3684210526315789,1.0,1.0,0.3684210526315789,0.5,0.3684210526315789,0.3684210526315789,0.9166666666666667,0.7777777777777778,0.3684210526315789
CC(C)c1cnc(S(=O)(=O)C(C)C(=O)N(C)C(C)C)n1C1CC1,0.5,0.30434782608695654,0.30434782608695654,1.0,1.0,0.30434782608695654,1.0,1.0,0.30434782608695654,1.0,1.0,0.30434782608695654,1.0,1.0,0.30434782608695654,0.5,0.30434782608695654,0.30434782608695654,0.875,0.6363636363636364,0.30434782608695654
CCCC(O)C(c1ccccc1)S(=O)(=O)c1ccccc1,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,0.9999999999999999,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,1.0,1.0,0.3333333333333333
CCOc1cc(C=C(C#N)C(=O)Nc2nc(S(=O)(=O)C(C)C)ns2)ccc1OCc1ccccc1F,0.5,0.19444444444444445,0.19444444444444445,1.0,1.0,0.19444444444444445,1.0,1.0,0.19444444444444445,1.0,0.9999999999999999,0.19444444444444445,1.0,1.0,0.19444444444444445,0.5,0.19444444444444445,0.19444444444444445,1.0,1.0,0.19444444444444445
NS(=O)(=O)c1c(S(=O)(=O)C2CNC2)ccc(N2CCC(O)CC2)c1-c1nn[nH]n1,0.5,0.2413793103448276,0.2413793103448276,1.0,1.0,0.2413793103448276,1.0,1.0,0.2413793103448276,1.0,1.0,0.2413793103448276,1.0,1.0,0.2413793103448276,0.5,0.2413793103448276,0.2413793103448276,1.0,1.0,0.2413793103448276
CN(c1ccc(C(N)=NO)cc1)S(=O)(=O)C1CCCC1,0.5,0.35,0.35,1.0,1.0,0.35,1.0,1.0,0.35,1.0,1.0,0.35,1.0,1.0,0.35,0.5,0.35,0.35,1.0,1.0,0.35
CC(C)CCN1C(=O)C(C)(C)COc2ccc(NS(=O)(=O)C(C)C)cc21,0.5,0.2692307692307692,0.2692307692307692,1.0,1.0,0.2692307692307692,1.0,1.0,0.2692307692307692,1.0,1.0,0.2692307692307692,1.0,1.0,0.2692307692307692,0.5,0.2692307692307692,0.2692307692307692,1.0,1.0,0.2692307692307692
Nc1cc(C(=O)O)ccc1NS(=O)(=O)C1CC1,0.5,0.4117647058823529,0.4117647058823529,1.0,1.0,0.4117647058823529,1.0,1.0,0.4117647058823529,1.0,0.9999999999999999,0.4117647058823529,1.0,1.0,0.4117647058823529,0.5,0.4117647058823529,0.4117647058823529,1.0,1.0,0.4117647058823529
C=CC1CC1(NC(=O)C1CC(Oc2cc(-c3ccccc3)nc3cc(OC)ccc23)CN1C(=O)C(CC(=O)OC(C)(C)C)C(C)C)C(=O)NS(=O)(=O)C1CC1,0.5,0.12727272727272726,0.12727272727272726,1.0,1.0,0.12727272727272726,1.0,1.0,0.12727272727272726,1.0,1.0,0.12727272727272726,1.0,1.0,0.12727272727272726,0.5,0.12727272727272726,0.12727272727272726,1.0,1.0,0.12727272727272726
