SMILES,Integrated Gradients_auroc,Integrated Gradients_ap,Integrated Gradients_ap_baseline,Saliency_auroc,Saliency_ap,Saliency_ap_baseline,SHAP Sampling_auroc,SHAP Sampling_ap,SHAP Sampling_ap_baseline,Input x Gradient_auroc,Input x Gradient_ap,Input x Gradient_ap_baseline,GNN Explainer_auroc,GNN Explainer_ap,GNN Explainer_ap_baseline,PG Explainer_auroc,PG Explainer_ap,PG Explainer_ap_baseline
CCCC(C)S1(CC1)(C)(C)C,1.0,1.0,0.5454545454545454,1.0,1.0,0.5454545454545454,1.0,1.0,0.5454545454545454,1.0,1.0,0.5454545454545454,0.5,0.5454545454545454,0.5454545454545454,0.5,0.5454545454545454,0.5454545454545454
CCCC(COC)NC1=C(C=CC(=C1)Cl)C#N,1.0,1.0,0.35294117647058826,1.0,1.0,0.35294117647058826,1.0,1.0,0.35294117647058826,1.0,1.0,0.35294117647058826,0.5,0.35294117647058826,0.35294117647058826,0.5,0.35294117647058826,0.35294117647058826
CCCC(CCC(C)O)N(CC1=CC=CC=C1)C(CCC)CCC(C)O,1.0,1.0,0.4230769230769231,1.0,1.0,0.4230769230769231,1.0,1.0,0.4230769230769231,1.0,1.0,0.4230769230769231,0.5,0.4230769230769231,0.4230769230769231,0.5,0.4230769230769231,0.4230769230769231
CCCC(C1(C2CCC(C(C2=CCC1C3(CCC(C3)C(C)CCC(C(C)(C)O)OC4C(C(C(C(O4)COC5C(C(C(C(O5)CO)O)O)O)O)O)OC6C(C(C(C(O6)C)O)O)O)C)(C)C)OC7C(C(C(C(O7)CO)O)O)O)C)O,1.0,1.0,0.07692307692307693,1.0,1.0,0.07692307692307693,1.0,1.0,0.07692307692307693,1.0,1.0,0.07692307692307693,0.5,0.07692307692307693,0.07692307692307693,0.5,0.07692307692307693,0.07692307692307693
CCCC(C(F)(F)F)NC(=O)C1=CN(C2=C(C1=O)C=CC(=N2)N3CCCC3)C4=C(C=C(C=C4)F)F,1.0,1.0,0.17142857142857143,1.0,1.0,0.17142857142857143,1.0,1.0,0.17142857142857143,1.0,1.0,0.17142857142857143,0.5,0.17142857142857143,0.17142857142857143,0.5,0.17142857142857143,0.17142857142857143
CCCC(C#C)NS(=O)(=O)C1=CC(=C(C=C1)C#N)Cl,1.0,1.0,0.3157894736842105,1.0,1.0,0.3157894736842105,1.0,1.0,0.3157894736842105,1.0,1.0,0.3157894736842105,0.5,0.3157894736842105,0.3157894736842105,0.5,0.3157894736842105,0.3157894736842105
CCCC(CC)NC(=O)C1(CCCC1)N.Cl,1.0,1.0,0.375,1.0,1.0,0.375,1.0,1.0,0.375,1.0,1.0,0.375,0.5,0.375,0.375,0.5,0.375,0.375
CCCC(C)C(CCC1CCCC1)NCCC,1.0,1.0,0.35294117647058826,1.0,1.0,0.35294117647058826,1.0,1.0,0.35294117647058826,1.0,1.0,0.35294117647058826,0.5,0.35294117647058826,0.35294117647058826,0.5,0.35294117647058826,0.35294117647058826
CCCC(CCC)NC1CC2(CCC(CC2)C(C)(C)C)OC1,1.0,1.0,0.36363636363636365,1.0,1.0,0.36363636363636365,1.0,1.0,0.36363636363636365,1.0,1.0,0.36363636363636365,0.5,0.36363636363636365,0.36363636363636365,0.5,0.36363636363636365,0.36363636363636365
CCCC(C(C)OC1=NC=C(CC=N1)C(F)(F)F)N(CC)C(=O)C2=C(C(=CC=C2)F)C3=NC=CC=N3,1.0,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,1.0,1.0,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666
CCCC1CN(C(CN1)C)C2=CC(=C(C=C2)OC)F,1.0,1.0,0.3157894736842105,1.0,1.0,0.3157894736842105,1.0,1.0,0.3157894736842105,1.0,1.0,0.3157894736842105,0.5,0.3157894736842105,0.3157894736842105,0.5,0.3157894736842105,0.3157894736842105
CCCC(C(CC1=CC=C(C=C1)C(C)C)O)OC,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,1.0,1.0,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333
CCCC(CC1=NN(C2=C1C=C(C=C2Cl)C(F)(F)F)C)C3=CCC(C=C3)C(=O)NCCC(=O)O.CCC1=CC=C(CC1)C,1.0,1.0,0.13953488372093023,1.0,1.0,0.13953488372093023,1.0,1.0,0.13953488372093023,1.0,1.0,0.13953488372093023,0.5,0.13953488372093023,0.13953488372093023,0.5,0.13953488372093023,0.13953488372093023
